FIPS_Country_Code	FIPS_ADM1_Code	ADM1_Name	ADM1_Name_ND	Language_Code	Region_Code
RS	36	Koryakskiy Avtonomnyy Okrug	Koryakskiy Avtonomnyy Okrug		4
RS	37	Kostromskaya Oblast'	Kostromskaya Oblast'		4
RS	38	Kransnodarskiy Kray	Kransnodarskiy Kray		4
RS	39	Kransoyarskiy Kray	Kransoyarskiy Kray		4
RS	40	Kurganskaya Oblast'	Kurganskaya Oblast'		4
RS	41	Kurskaya Oblast'	Kurskaya Oblast'		4
RS	42	Leningradskaya Oblast'	Leningradskaya Oblast'		4
RS	43	Lipetskaya Oblast'	Lipetskaya Oblast'		4
RS	44	Magadanskaya Oblast'	Magadanskaya Oblast'		4
RS	45	Mariy-El	Mariy-El		4
RS	46	Mordoviya	Mordoviya		4
RS	47	Moskovskaya Oblast'	Moskovskaya Oblast'		4
RS	48	Moskva	Moskva		4
RS	49	Murmanskaya Oblast'	Murmanskaya Oblast'		4
RS	50	Nenetskiy Avtonomnyy Okrug	Nenetskiy Avtonomnyy Okrug		4
RS	51	Nizhegorodskaya Oblast'	Nizhegorodskaya Oblast'		4
RS	52	Novgorodskaya Oblast'	Novgorodskaya Oblast'		4
RS	53	Novosibirskaya Oblast'	Novosibirskaya Oblast'		4
RS	54	Omskaya Oblast'	Omskaya Oblast'		4
RS	55	Orenburgskaya Oblast'	Orenburgskaya Oblast'		4
RS	56	Orlovskaya Oblast'	Orlovskaya Oblast'		4
RS	57	Penzenskaya Oblast'	Penzenskaya Oblast'		4
RS	58	Permskaya Oblast'	Permskaya Oblast'		4
RS	59	Primorskiy Kray	Primorskiy Kray		4
RS	60	Pskovskaya Oblast'	Pskovskaya Oblast'		4
RS	61	Rostovskaya Oblast'	Rostovskaya Oblast'		4
RS	62	Ryazanskaya Oblast'	Ryazanskaya Oblast'		4
RS	63	Sakha (Yakutiya)	Sakha (Yakutiya)		4
RS	64	Sakhalinskaya Oblast'	Sakhalinskaya Oblast'		4
RS	65	Samarskaya Oblast'	Samarskaya Oblast'		4
RS	66	Sankt-Peterburg	Sankt-Peterburg		4
RS	67	Saratovskaya Oblast'	Saratovskaya Oblast'		4
RS	68	Severnaya Osetiya-Alaniya	Severnaya Osetiya-Alaniya		4
RS	69	Smolenskaya Oblast'	Smolenskaya Oblast'		4
RS	70	Stavropol'skiy Kray	Stavropol'skiy Kray		4
RS	71	Sverdlovskaya Oblast'	Sverdlovskaya Oblast'		4
RS	72	Tambovskaya Oblast'	Tambovskaya Oblast'		4
RS	73	Tatarstan	Tatarstan		4
RS	74	Taymyrskiy (Dolgano-Nenetskiy) Avtonomnyy Okrug	Taymyrskiy (Dolgano-Nenetskiy) Avtonomnyy Okrug		4
RS	75	Tomskaya Oblast'	Tomskaya Oblast'		4
RS	76	Tul'skaya Oblast'	Tul'skaya Oblast'		4
RS	77	Tverskaya Oblast'	Tverskaya Oblast'		4
RS	78	Tyumenskaya Oblast'	Tyumenskaya Oblast'		4
RS	79	Tyva	Tyva		4
RS	80	Udmurtiya	Udmurtiya		4
RS	81	Ul'yanovskaya Oblast'	Ul'yanovskaya Oblast'		4
RS	82	Ust'-Ordynskiy Buryatskiy Avtonomnyy Okrug	Ust'-Ordynskiy Buryatskiy Avtonomnyy Okrug		4
RS	83	Vladimirskaya Oblast'	Vladimirskaya Oblast'		4
RS	84	Volgogradskaya Oblast'	Volgogradskaya Oblast'		4
RS	85	Vologodskaya Oblast'	Vologodskaya Oblast'		4
RS	86	Voronezhskaya Oblast'	Voronezhskaya Oblast'		4
RS	87	Yamalo-Nenetskiy Avtonomnyy Okrug	Yamalo-Nenetskiy Avtonomnyy Okrug		4
RS	88	Yaroslavskaya Oblast'	Yaroslavskaya Oblast'		4
RS	89	Yevreyskaya Avtonomnaya Oblast'	Yevreyskaya Avtonomnaya Oblast'		4
RS	CI	Chechnya and Ingushetiya	Chechnya and Ingushetiya		4
RS	JA	RSJA	RSJA		4
RW	00	Rwanda (general)	Rwanda (general)		1
RW	01	Butare	Butare		1
RW	02	Byumba	Byumba		1
RW	03	Cyangugu	Cyangugu		1
RW	04	Gikongoro	Gikongoro		1
RW	05	Gisenyi	Gisenyi		1
RW	06	Gitarama	Gitarama		1
RW	07	Kibungo	Kibungo		1
RW	08	Kibuye	Kibuye		1
RW	09	Kigali	Kigali		1
RW	10	Ruhengeri	Ruhengeri		1
SA	00	Saudi Arabia (general)	Saudi Arabia (general)		3
SA	02	Al Bāḩah	Al Bahah		3
SA	05	Al Madīnah	Al Madinah		3
SA	06	Ash Sharqīyah	Ash Sharqiyah		3
SA	08	Al Qaşīm	Al Qasim		3
SA	10	Ar Riyāḑ	Ar Riyad		3
SA	11	‘Asīr	`Asir		3
SA	13	Ḩāʼil	Haʼil		3
SA	14	Makkah	Makkah		3
SA	15	Al Ḩudūd ash Shamālīyah	Al Hudud ash Shamaliyah		3
SA	16	Najrān	Najran		3
SA	17	Jīzān	Jizan		3
SA	19	Tabūk	Tabuk		3
SA	20	Al Jawf	Al Jawf		3
SB	00	Saint Pierre and Miquelon (general)	Saint Pierre and Miquelon (general)		1
SC	00	Saint Kitts and Nevis (general)	Saint Kitts and Nevis (general)		1
SC	01	Christ Church Nichola Town	Christ Church Nichola Town		1
SC	02	Saint Anne Sandy Point	Saint Anne Sandy Point		1
SC	03	Saint George Basseterre	Saint George Basseterre		1
SC	04	Saint George Gingerland	Saint George Gingerland		1
SC	05	Saint James Windwa	Saint James Windwa		1
SC	06	Saint John Capesterre	Saint John Capesterre		1
SC	07	Saint John Figtree	Saint John Figtree		1
SC	08	Saint Mary Cayon	Saint Mary Cayon		1
SC	09	Saint Paul Capesterre	Saint Paul Capesterre		1
SC	10	Saint Paul Charlestown	Saint Paul Charlestown		1
SC	11	Saint Peter Basseterre	Saint Peter Basseterre		1
SC	12	Saint Thomas Lowland	Saint Thomas Lowland		1
SC	13	Saint Thomas Middle Island	Saint Thomas Middle Island		1
SC	15	Trinity Palmetto Point	Trinity Palmetto Point		1
SE	00	Seychelles (general)	Seychelles (general)		1
SE	01	(SE01)	(SE01)		1
SE	02	(SE02)	(SE02)		1
SE	03	(SE03)	(SE03)		1
SE	04	(SE04)	(SE04)		1
SE	05	(SE05)	(SE05)		1
SE	06	(SE06)	(SE06)		1
SE	07	Baie Sainte Anne	Baie Sainte Anne		1
SE	08	(SE08)	(SE08)		1
SE	09	Bel Air	Bel Air		1
SE	10	(SE10)	(SE10)		1
SE	11	Cascade	Cascade		1
SE	12	(SE12)	(SE12)		1
SE	13	(SE13)	(SE13)		1
SE	14	(SE14)	(SE14)		1
SE	15	(SE15)	(SE15)		1
SE	16	(SE16)	(SE16)		1
SE	17	Mont Buxton	Mont Buxton		1
SE	18	(SE18)	(SE18)		1
SE	19	(SE19)	(SE19)		1
SE	20	(SE20)	(SE20)		1
SE	21	(SE21)	(SE21)		1
SE	22	Saint Louis	Saint Louis		1
SE	23	(SE23)	(SE23)		1
SE	24	Anse aux Pins	Anse aux Pins		1
SE	25	Anse Boileau	Anse Boileau		1
SE	26	Anse Etoile	Anse Etoile		1
SE	27	Anse Royale	Anse Royale		1
SE	28	Baie Lazare	Baie Lazare		1
SE	29	Beau Vallon	Beau Vallon		1
SE	30	Bel Ombre	Bel Ombre		1
SE	31	Glacis	Glacis		1
SE	32	Grand Anse Mahe	Grand Anse Mahe		1
SE	33	Grand Anse Praslin	Grand Anse Praslin		1
SE	34	Inner Islands	Inner Islands		1
SE	35	English River	English River		1
SE	36	Mont Fleuri	Mont Fleuri		1
SE	37	Plaisance	Plaisance		1
SE	38	Pointe Larue	Pointe Larue		1
SE	39	Port Glaud	Port Glaud		1
SE	40	Takamaka	Takamaka		1
SE	41	Au Cap	Au Cap		1
SE	42	Les Mamelles	Les Mamelles		1
SE	43	Roche Caiman	Roche Caiman		1
SF	00	South Africa (general)	South Africa (general)		3
SF	01	(SF01)	(SF01)		3
SF	02	KwaZulu-Natal	KwaZulu-Natal		3
SF	03	Free State	Free State		3
SF	04	(SF04)	(SF04)		3
SF	05	Eastern Cape	Eastern Cape		3
SF	06	Gauteng	Gauteng		3
SF	07	Mpumalanga	Mpumalanga		3
SF	08	Northern Cape	Northern Cape		3
SF	09	Limpopo	Limpopo		3
SF	10	North-West	North-West		3
SF	11	Western Cape	Western Cape		3
SG	00	Senegal (general)	Senegal (general)		3
SG	01	Dakar	Dakar		3
SG	03	Diourbel	Diourbel		3
SG	04	(SG04)	(SG04)		3
SG	05	Tambacounda	Tambacounda		3
SG	07	Thiès	Thies		3
SG	08	(SG08)	(SG08)		3
SG	09	Fatick	Fatick		3
SG	10	Kaolack	Kaolack		3
SG	11	Kolda	Kolda		3
SG	12	Ziguinchor	Ziguinchor		3
SG	13	Louga	Louga		3
SG	14	Saint-Louis	Saint-Louis		3
SG	15	Matam	Matam		3
SH	00	Saint Helena (general)	Saint Helena (general)		1
SH	01	Ascension	Ascension		1
SH	02	Saint Helena	Saint Helena		1
SH	03	Tristan da Cunha	Tristan da Cunha		1
SI	00	Slovenia (general)	Slovenia (general)		2
SI	01	Ajdovščina	Ajdovscina		2
SI	02	Beltinci	Beltinci		2
SI	03	Bled	Bled		2
SI	04	Bohinj	Bohinj		2
SI	05	Borovnica	Borovnica		2
SI	06	Bovec	Bovec		2
SI	07	Brda	Brda		2
SI	08	Brežice	Brezice		2
SI	09	Brezovica	Brezovica		2
SI	11	Celje	Celje		2
SI	12	Cerklje na Gorenjskem	Cerklje na Gorenjskem		2
SI	13	Cerknica	Cerknica		2
SI	14	Cerkno	Cerkno		2
SI	15	Črenšovci	Crensovci		2
SI	16	Črna na Koroškem	Crna na Koroskem		2
SI	17	Črnomelj	Crnomelj		2
SI	19	Divača	Divaca		2
SI	20	Dobrepolje	Dobrepolje		2
SI	22	Dol pri Ljubljani	Dol pri Ljubljani		2
SI	24	Dornava	Dornava		2
SI	25	Dravograd	Dravograd		2
SI	26	Duplek	Duplek		2
SI	27	Gorenja Vas-Poljane	Gorenja Vas-Poljane		2
SI	28	Gorišnica	Gorisnica		2
SI	29	Gornja Radgona	Gornja Radgona		2
SI	30	Gornji Grad	Gornji Grad		2
SI	31	Gornji Petrovci	Gornji Petrovci		2
SI	32	Grosuplje	Grosuplje		2
SI	34	Hrastnik	Hrastnik		2
SI	35	Hrpelje-Kozina	Hrpelje-Kozina		2
SI	36	Idrija	Idrija		2
SI	37	Ig	Ig		2
SI	38	Ilirska Bistrica	Ilirska Bistrica		2
SI	39	Ivančna Gorica	Ivancna Gorica		2
SI	40	Izola-Isola	Izola-Isola		2
SI	42	Juršinci	Jursinci		2
SI	44	Kanal	Kanal		2
SI	45	Kidričevo	Kidricevo		2
SI	46	Kobarid	Kobarid		2
SI	47	Kobilje	Kobilje		2
SI	49	Komen	Komen		2
SI	50	Koper-Capodistria	Koper-Capodistria		2
SI	51	Kozje	Kozje		2
SI	52	Kranj	Kranj		2
SI	53	Kranjska Gora	Kranjska Gora		2
SI	54	Krško	Krsko		2
SI	55	Kungota	Kungota		2
SI	57	Laško	Lasko		2
SI	61	Ljubljana	Ljubljana		2
SI	62	Ljubno	Ljubno		2
SI	64	Logatec	Logatec		2
SI	66	Loški Potok	Loski Potok		2
SI	68	Lukovica	Lukovica		2
SI	71	Medvode	Medvode		2
SI	72	Mengeš	Menges		2
SI	73	Metlika	Metlika		2
SI	74	Mežica	Mezica		2
SI	76	Mislinja	Mislinja		2
SI	77	Moravče	Moravce		2
SI	78	Moravske Toplice	Moravske Toplice		2
SI	79	Mozirje	Mozirje		2
SI	80	Murska Sobota	Murska Sobota		2
SI	81	Muta	Muta		2
SI	82	Naklo	Naklo		2
SI	83	Nazarje	Nazarje		2
SI	84	Nova Gorica	Nova Gorica		2
SI	86	Odranci	Odranci		2
SI	87	Ormož	Ormoz		2
SI	88	Osilnica	Osilnica		2
SI	89	Pesnica	Pesnica		2
SI	91	Pivka	Pivka		2
SI	92	Podčetrtek	Podcetrtek		2
SI	94	Postojna	Postojna		2
SI	97	Puconci	Puconci		2
SI	98	Rače-Fram	Race-Fram		2
SI	99	Radeče	Radece		2
SI	A1	Radenci	Radenci		2
SI	A2	Radlje ob Dravi	Radlje ob Dravi		2
SI	A3	Radovljica	Radovljica		2
SI	A6	Rogašovci	Rogasovci		2
SI	A7	Rogaška Slatina	Rogaska Slatina		2
SI	A8	Rogatec	Rogatec		2
SI	B1	Semič	Semic		2
SI	B2	Šenčur	Sencur		2
SI	B3	Šentilj	Sentilj		2
SI	B4	Šentjernej	Sentjernej		2
SI	B6	Sevnica	Sevnica		2
SI	B7	Sežana	Sezana		2
SI	B8	Škocjan	Skocjan		2
SI	B9	Škofja Loka	Skofja Loka		2
SI	C1	Škofljica	Skofljica		2
SI	C2	Slovenj Gradec	Slovenj Gradec		2
SI	C4	Slovenska Konjice	Slovenska Konjice		2
SI	C5	Šmarje pri Jelšah	Smarje pri Jelsah		2
SI	C6	Šmartno ob Paki	Smartno ob Paki		2
SI	C7	Šoštanj	Sostanj		2
SI	C8	Starše	Starse		2
SI	C9	Štore	Store		2
SI	D1	Sveti Jurij	Sveti Jurij		2
SI	D2	Tolmin	Tolmin		2
SI	D3	Trbovlje	Trbovlje		2
SI	D4	Trebnje	Trebnje		2
SI	D5	Tržič	Trzic		2
SI	D6	Turnišče	Turnisce		2
SI	D7	Velenje	Velenje		2
SI	D8	Velike Lašče	Velike Lasce		2
SI	E1	Vipava	Vipava		2
SI	E2	Vitanje	Vitanje		2
SI	E3	Vodice	Vodice		2
SI	E5	Vrhnika	Vrhnika		2
SI	E6	Vuzenica	Vuzenica		2
SI	E7	Zagorje ob Savi	Zagorje ob Savi		2
SI	E9	Zavrč	Zavrc		2
SI	F1	Železniki	Zelezniki		2
SI	F2	Žiri	Ziri		2
SI	F3	Zreče	Zrece		2
SI	F4	Benedikt	Benedikt		2
SI	F5	Bistrica ob Sotli	Bistrica ob Sotli		2
SI	F6	Bloke	Bloke		2
SI	F7	Braslovče	Braslovce		2
SI	F8	Cankova	Cankova		2
SI	F9	Cerkvenjak	Cerkvenjak		2
SI	G1	Destrnik	Destrnik		2
SI	G2	Dobje	Dobje		2
SI	G3	Dobrna	Dobrna		2
SI	G4	Dobrova-Horjul-Polhov Gradec	Dobrova-Horjul-Polhov Gradec		2
SI	G5	Dobrovnik-Dobronak	Dobrovnik-Dobronak		2
SI	G6	Dolenjske Toplice	Dolenjske Toplice		2
SI	G7	Domžale	Domzale		2
SI	G8	Grad	Grad		2
SI	G9	Hajdina	Hajdina		2
SI	H1	Hoče-Slivnica	Hoce-Slivnica		2
SI	H2	Hodoš-Hodos	Hodos-Hodos		2
SI	H3	Horjul	Horjul		2
SI	H4	Jesenice	Jesenice		2
SI	H5	Jezersko	Jezersko		2
SI	H6	Kamnik	Kamnik		2
SI	H7	Kočevje	Kocevje		2
SI	H8	Komenda	Komenda		2
SI	H9	Kostel	Kostel		2
SI	I1	Križevci	Krizevci		2
SI	I2	Kuzma	Kuzma	  	2
SI	I3	Lenart	Lenart	  	2
SI	I4	Lendava-Lendva	Lendava-Lendva	  	2
SI	I5	Litija	Litija	  	2
SI	I6	Ljutomer	Ljutomer	  	2
SI	I7	Loška Dolina	Loska Dolina	  	2
SI	I8	Lovrenc na Pohorju	Lovrenc na Pohorju	  	2
SI	I9	Luče	Luce	  	2
SI	J1	Majšperk	Majsperk		2
SI	J2	Maribor	Maribor		2
SI	J3	Markovci	Markovci		2
SI	J4	Miklavž na Dravskem Polju	Miklavz na Dravskem Polju		2
SI	J5	Miren-Kostanjevica	Miren-Kostanjevica		2
SI	J6	Mirna Peč	Mirna Pec		2
SI	J7	Novo Mesto	Novo Mesto		2
SI	J8	Oplotnica	Oplotnica		2
SI	J9	Piran-Pirano	Piran-Pirano		2
SI	K1	Podlehnik	Podlehnik		2
SI	K2	Podvelka	Podvelka		2
SI	K3	Polzela	Polzela		2
SI	K4	Prebold	Prebold		2
SI	K5	Preddvor	Preddvor		2
SI	K6	Prevalje	Prevalje		2
SI	K7	Ptuj	Ptuj		2
SI	K8	Ravne na Koroškem	Ravne na Koroskem		2
SI	K9	Razkrižje	Razkrizje		2
SI	L1	Ribnica	Ribnica		2
SI	L2	Ribnica na Pohorju	Ribnica na Pohorju		2
SI	L3	Ruše	Ruse		2
SI	L4	Šalovci	Salovci		2
SI	L5	Selnica ob Dravi	Selnica ob Dravi		2
SI	L6	Šempeter-Vrtojba	Sempeter-Vrtojba		2
SI	L7	Šentjur pri Celju	Sentjur pri Celju		2
SI	L8	Slovenska Bistrica	Slovenska Bistrica		2
SI	L9	Šmartno pri Litiji	Smartno pri Litiji		2
SI	M1	Sodražica	Sodrazica		2
SI	M2	Solčava	Solcava		2
SI	M3	Sveta Ana	Sveta Ana		2
SI	M4	Sveti Andraž v Slovenskih Goricah	Sveti Andraz v Slovenskih Goricah		2
SI	M5	Tabor	Tabor		2
SI	M6	Tišina	Tisina		2
SI	M7	Trnovska Vas	Trnovska Vas		2
SI	M8	Trzin	Trzin		2
SI	M9	Velika Polana	Velika Polana		2
SI	N1	Veržej	Verzej		2
SI	N2	Videm	Videm		2
SI	N3	Vojnik	Vojnik		2
SI	N4	Vransko	Vransko		2
SI	N5	Žalec	Zalec		2
SI	N6	Žetale	Zetale		2
SI	N7	Žirovnica	Zirovnica		2
SI	N8	Žužemberk	Zuzemberk		2
SL	00	Sierra Leone (general)	Sierra Leone (general)		3
SL	01	Eastern	Eastern		3
SL	02	Northern	Northern		3
SL	03	Southern	Southern		3
SL	04	Western Area	Western Area		3
SM	00	San Marino (general)	San Marino (general)		1
SM	01	Acquaviva	Acquaviva		1
SM	02	Chiesanuova	Chiesanuova		1
SM	03	Domagnano	Domagnano		1
SM	04	Faetano	Faetano		1
SM	05	Fiorentino	Fiorentino		1
SM	06	Borgo Maggiore	Borgo Maggiore		1
SM	07	San Marino	San Marino		1
SM	08	Montegiardino	Montegiardino		1
SM	09	Serravalle	Serravalle		1
SN	00	Singapore (general)	Singapore (general)		5
SO	00	Somalia (general)	Somalia (general)		3
SO	01	Bakool	Bakool		3
SO	02	Banaadir	Banaadir		3
SO	03	Bari	Bari		3
SO	04	Bay	Bay		3
SO	05	Galguduud	Galguduud		3
SO	06	Gedo	Gedo		3
SO	07	Hiiraan	Hiiraan		3
SO	08	Jubbada Dhexe	Jubbada Dhexe		3
SO	09	Jubbada Hoose	Jubbada Hoose		3
SO	10	Mudug	Mudug		3
SO	11	Nugaal	Nugaal		3
SO	12	Sanaag	Sanaag		3
SO	13	Shabeellaha Dhexe	Shabeellaha Dhexe		3
SO	14	Shabeellaha Hoose	Shabeellaha Hoose		3
SO	15	Togdheer	Togdheer		3
SO	16	Woqooyi Galbeed	Woqooyi Galbeed		3
SO	17	(SO17)	(SO17)		3
SP	00	Spain (general)	Spain (general)		1
SP	07	Islas Baleares	Islas Baleares		1
SP	27	La Rioja	La Rioja		1
SP	28	(SP28)	(SP28)		1
SP	29	Madrid	Madrid		1
SP	31	Murcia	Murcia		1
SP	32	Navarra	Navarra		1
SP	34	Asturias	Asturias		1
SP	39	Cantabria	Cantabria		1
SP	51	Andalucía	Andalucia		1
SP	52	Aragón	Aragon		1
SP	53	Canarias	Canarias		1
SP	54	Castilla-La Manacha	Castilla-La Manacha		1
SP	55	Castilla y León	Castilla y Leon		1
SP	56	Cataluña	Cataluna		1
SP	57	Extremadura	Extremadura		1
SP	58	Galicia	Galicia		1
SP	59	Pais Vasco	Pais Vasco		1
SP	60	Valenciana	Valenciana		1
ST	00	Saint Lucia (general)	Saint Lucia (general)		1
ST	01	Anse-la-Raye	Anse-la-Raye		1
ST	02	Dauphin	Dauphin		1
ST	03	Castries	Castries		1
ST	04	Choiseul	Choiseul		1
ST	05	Dennery	Dennery		1
ST	06	Gros-Islet	Gros-Islet		1
ST	07	Laborie	Laborie		1
ST	08	Micoud	Micoud		1
ST	09	Soufrière	Soufriere		1
ST	10	Vieux-Fort	Vieux-Fort		1
ST	11	Praslin	Praslin		1
SU	00	Sudan (general)	Sudan (general)		3
SU	26	(SU26)	(SU26)		3
SU	27	(SU27)	(SU27)		3
SU	28	(SU28)	(SU28)		3
SU	29	Al Kharţūm	Al Khartum		3
SU	30	(SU30)	(SU30)		3
SU	31	(SU31)	(SU31)		3
SU	32	(SU32)	(SU32)		3
SU	33	(SU33)	(SU33)		3
SU	34	(SU34)	(SU34)		3
SU	35	A‘alī an Nīl	A`ali an Nil		3
SU	36	Al Baḩr al Aḩmar	Al Bahr al Ahmar		3
SU	37	Al Buḩayrāt	Al Buhayrat		3
SU	38	Al Jazīrah	Al Jazirah		3
SU	39	Al Qaḑārif	Al Qadarif		3
SU	40	Al Waḩdah	Al Wahdah		3
SU	41	An Nīl al Abyaḑ	An Nil al Abyad		3
SU	42	An Nīl al Azraq	An Nil al Azraq		3
SU	43	Ash Shamālīyah	Ash Shamaliyah		3
SU	44	Baḩr al Jabal	Bahr al Jabal		3
SU	45	Gharb al Istiwāʼīyah	Gharb al Istiwaʼiyah		3
SU	46	Gharb Baḩr al Ghazāl	Gharb Bahr al Ghazal		3
SU	47	Gharb Dārfūr	Gharb Darfur		3
SU	48	Gharb Kurdufān	Gharb Kurdufan		3
SU	49	Janūb Dārfūr	Janub Darfur		3
SU	50	Janūb Kurdufān	Janub Kurdufan		3
SU	51	Junqalī	Junqali		3
SU	52	Kassalā	Kassala		3
SU	53	Nahr an Nīl	Nahr an Nil		3
SU	54	Shamāl Baḩr al Ghazāl	Shamal Bahr al Ghazal		3
SU	55	Shamāl Dārfūr	Shamal Darfur		3
SU	56	Shamāl Kurdufān	Shamal Kurdufan		3
SU	57	Sharq al Istiwāʼīyah	Sharq al Istiwaʼiyah		3
SU	58	Sinnār	Sinnar		3
SU	59	Warab	Warab		3
SV	00	Svalbard (general)	Svalbard (general)		1
SW	00	Sweden (general)	Sweden (general)		1
SW	02	Blekinge Län	Blekinge Lan		1
SW	03	Gävleborgs Län	Gavleborgs Lan		1
SW	05	Gotlands Län	Gotlands Lan		1
SW	06	Hallands Län	Hallands Lan		1
SW	07	Jämtlands Län	Jamtlands Lan		1
SW	08	Jönköpings Län	Jonkopings Lan		1
SW	09	Kalmar Län	Kalmar Lan		1
SW	10	Dalarnas Län	Dalarnas Lan		1
SW	12	Kronobergs Län	Kronobergs Lan		1
SW	14	Norrbottens Län	Norrbottens Lan		1
SW	15	Örebro Län	Orebro Lan		1
SW	16	Östergötlands Län	Ostergotlands Lan		1
SW	18	Södermanlands Län	Sodermanlands Lan		1
SW	21	Uppsala Län	Uppsala Lan		1
SW	22	Värmlands Län	Varmlands Lan		1
SW	23	Västerbottens Län	Vasterbottens Lan		1
SW	24	Västernorrlands Län	Vasternorrlands Lan		1
SW	25	Västmanlands Län	Vastmanlands Lan		1
SW	26	Stockholms Län	Stockholms Lan		1
SW	27	Skåne Län	Skane Lan		1
SW	28	Västra Götaland	Vastra Gotaland		1
SX	00	South Georgia and The South Sandwich Islands (general)	South Georgia and The South Sandwich Islands (general)		1
SY	00	Syria (general)	Syria (general)		3
SY	01	Al Ḩasakah	Al Hasakah		3
SY	02	Al Lādhiqīyah	Al Ladhiqiyah		3
SY	03	Al Qunayţirah	Al Qunaytirah		3
SY	04	Ar Raqqah	Ar Raqqah		3
SY	05	As Suwaydāʼ	As Suwaydaʼ		3
SY	06	Dar‘ā	Dar`a		3
SY	07	Dayr az Zawr	Dayr az Zawr		3
SY	08	Rīf Dimashq	Rif Dimashq		3
SY	09	Ḩalab	Halab		3
SY	10	Ḩamāh	Hamah		3
SY	11	Ḩimş	Hims		3
SY	12	Idlib	Idlib		3
SY	13	Dimashq	Dimashq		3
SY	14	Ţarţūs	Tartus		3
SZ	00	Switzerland (general)	Switzerland (general)		1
SZ	01	Aargau	Aargau		1
SZ	02	Ausserrhoden	Ausserrhoden		1
SZ	03	Basel-Landschaft	Basel-Landschaft		1
SZ	04	Basel-Stadt	Basel-Stadt		1
SZ	05	Bern	Bern		1
SZ	06	Fribourg	Fribourg		1
SZ	07	Genève	Geneve		1
SZ	08	Glarus	Glarus		1
SZ	09	Graubünden	Graubunden		1
SZ	10	Innerrhoden	Innerrhoden		1
SZ	11	Luzern	Luzern		1
SZ	12	Neuchâtel	Neuchatel		1
SZ	13	Nidwalden	Nidwalden		1
SZ	14	Obwalden	Obwalden		1
SZ	15	Sankt Gallen	Sankt Gallen		1
SZ	16	Schaffhausen	Schaffhausen		1
SZ	17	Schwyz	Schwyz		1
SZ	18	Solothurn	Solothurn		1
SZ	19	Thurgau	Thurgau		1
SZ	20	Ticino	Ticino		1
SZ	21	Uri	Uri		1
SZ	22	Valais	Valais		1
SZ	23	Vaud	Vaud		1
SZ	24	Zug	Zug		1
SZ	25	Zürich	Zurich		1
SZ	26	Jura	Jura		1
TD	00	Trinidad and Tobago (general)	Trinidad and Tobago (general)		1
TD	01	Arima	Arima		1
TD	02	Caroni	Caroni		1
TD	03	Mayaro	Mayaro		1
TD	04	Nariva	Nariva		1
TD	05	Port-of-Spain	Port-of-Spain		1
TD	06	Saint Andrew	Saint Andrew		1
TD	07	Saint David	Saint David		1
TD	08	Saint George	Saint George		1
TD	09	Saint Patrick	Saint Patrick		1
TD	10	San Fernando	San Fernando		1
TD	11	Tobago	Tobago		1
TD	12	Victoria	Victoria		1
TE	00	Tromelin Island (general)	Tromelin Island (general)		1
TH	00	Thailand (general)	Thailand (general)		5
TH	01	Mae Hong Son	Mae Hong Son		5
TH	02	Chiang Mai	Chiang Mai		5
TH	03	Chiang Rai	Chiang Rai		5
TH	04	Nan	Nan		5
TH	05	Lamphun	Lamphun		5
TH	06	Lampang	Lampang		5
TH	07	Phrae	Phrae		5
TH	08	Tak	Tak		5
TH	09	Sukhothai	Sukhothai		5
TH	10	Uttaradit	Uttaradit		5
TH	11	Kamphaeng Phet	Kamphaeng Phet		5
TH	12	Phitsanulok	Phitsanulok		5
TH	13	Phichit	Phichit		5
TH	14	Phetchabun	Phetchabun		5
TH	15	Uthai Thani	Uthai Thani		5
TH	16	Nakhon Sawan	Nakhon Sawan		5
TH	17	Nong Khai	Nong Khai		5
TH	18	Loei	Loei		5
TH	19	(TH19)	(TH19)		5
TH	20	Sakon Nakhon	Sakon Nakhon		5
TH	21	(TH21)	(TH21)		5
TH	22	Khon Kaen	Khon Kaen		5
TH	23	Kalasin	Kalasin		5
TH	24	Maha Sarakham	Maha Sarakham		5
TH	25	Roi Et	Roi Et		5
TH	26	Chaiyaphum	Chaiyaphum		5
TH	27	Nakhon Ratchasima	Nakhon Ratchasima		5
TH	28	Buriram	Buriram		5
TH	29	Surin	Surin		5
TH	30	Sisaket	Sisaket		5
TH	31	Narathiwat	Narathiwat		5
TH	32	Chai Nat	Chai Nat		5
TH	33	Sing Buri	Sing Buri		5
TH	34	Lop Buri	Lop Buri		5
TH	35	Ang Thong	Ang Thong		5
TH	36	Phra Nakhon Si Ayutthaya	Phra Nakhon Si Ayutthaya		5
TH	37	Sara Buri	Sara Buri		5
TH	38	Nonthaburi	Nonthaburi		5
TH	39	Pathum Thani	Pathum Thani		5
TH	40	Krung Thep Mahanakhon	Krung Thep Mahanakhon		5
TH	41	Phayao	Phayao		5
TH	42	Samut Prakan	Samut Prakan		5
TH	43	Nakhon Nayok	Nakhon Nayok		5
TH	44	Chachoengsao	Chachoengsao		5
TH	45	(TH45)	(TH45)		5
TH	46	Chon Buri	Chon Buri		5
TH	47	Rayong	Rayong		5
TH	48	Chanthaburi	Chanthaburi		5
TH	49	Trat	Trat		5
TH	50	Kanchanaburi	Kanchanaburi		5
TH	51	Suphan Buri	Suphan Buri		5
TH	52	Ratchaburi	Ratchaburi		5
TH	53	Nakhon Pathom	Nakhon Pathom		5
TH	54	Samut Songkhram	Samut Songkhram		5
